"ID","Modul","Tip","Ruta ili fajl","Akcija/kontrola","Očekivani rezultat","Izvor implementacije","Preduslovi","Status","Prioritet","Dokaz","Napomena","Preporučeni test"
"CTL-0068","Nalog i autentikacija","UI_CONTROL","src/app/(account)/nalog/registracija/page.tsx:218","Link: Nazad u prodavnicu","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/app/(account)/nalog/registracija/page.tsx","Stranica koja renderuje komponentu","PARTIAL","P2","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","Browser interaction + keyboard/focus + error state"
"CTL-0069","Nalog i autentikacija","UI_CONTROL","src/app/(account)/nalog/registracija/page.tsx:240","Link: Prijava","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/app/(account)/nalog/registracija/page.tsx","Stranica koja renderuje komponentu","PARTIAL","P2","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","Browser interaction + keyboard/focus + error state"
"CTL-0070","Nalog i autentikacija","UI_CONTROL","src/app/(account)/nalog/registracija/page.tsx:249","Link: Registracija","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/app/(account)/nalog/registracija/page.tsx","Stranica koja renderuje komponentu","PARTIAL","P2","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","Browser interaction + keyboard/focus + error state"
"CTL-0071","Nalog i autentikacija","UI_CONTROL","src/app/(account)/nalog/reklamacije/page.tsx:96","Link: Nazad na nalog","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/app/(account)/nalog/reklamacije/page.tsx","Stranica koja renderuje komponentu","PARTIAL","P2","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","Browser interaction + keyboard/focus + error state"
"CTL-0072","Nalog i autentikacija","UI_CONTROL","src/app/(account)/nalog/reklamacije/page.tsx:108","ReclamationForm: ReclamationForm bez statičkog labela","Validacija, submit samo jednom, jasna success/error povratna informacija","src/app/(account)/nalog/reklamacije/page.tsx","Stranica koja renderuje komponentu","PARTIAL","P2","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","Browser interaction + keyboard/focus + error state"
"CTL-0073","Nalog i autentikacija","UI_CONTROL","src/app/(account)/nalog/reklamacije/page.tsx:158","a: signedPhotoUrls.get(photo.url) ?? photo.url","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/app/(account)/nalog/reklamacije/page.tsx","Stranica koja renderuje komponentu","PARTIAL","P2","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","Browser interaction + keyboard/focus + error state"
"CTL-0074","Nalog i autentikacija","UI_CONTROL","src/app/(account)/nalog/reklamacije/reclamation-form.tsx:288","Button: Prijavi još jednu reklamaciju","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/app/(account)/nalog/reklamacije/reclamation-form.tsx","Stranica koja renderuje komponentu","PARTIAL","P2","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","Browser interaction + keyboard/focus + error state"
"CTL-0075","Nalog i autentikacija","UI_CONTROL","src/app/(account)/nalog/reklamacije/reclamation-form.tsx:301","form: form bez statičkog labela","Validacija, submit samo jednom, jasna success/error povratna informacija","src/app/(account)/nalog/reklamacije/reclamation-form.tsx","Stranica koja renderuje komponentu","PARTIAL","P2","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","Browser interaction + keyboard/focus + error state"
"CTL-0076","Nalog i autentikacija","UI_CONTROL","src/app/(account)/nalog/reklamacije/reclamation-form.tsx:304","select: select bez statičkog labela","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/app/(account)/nalog/reklamacije/reclamation-form.tsx","Stranica koja renderuje komponentu","PARTIAL","P2","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","Browser interaction + keyboard/focus + error state"
"CTL-0077","Nalog i autentikacija","UI_CONTROL","src/app/(account)/nalog/reklamacije/reclamation-form.tsx:326","select: select bez statičkog labela","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/app/(account)/nalog/reklamacije/reclamation-form.tsx","Stranica koja renderuje komponentu","PARTIAL","P2","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","Browser interaction + keyboard/focus + error state"
"CTL-0078","Nalog i autentikacija","UI_CONTROL","src/app/(account)/nalog/reklamacije/reclamation-form.tsx:348","Input: number","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/app/(account)/nalog/reklamacije/reclamation-form.tsx","Stranica koja renderuje komponentu","PARTIAL","P2","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","Browser interaction + keyboard/focus + error state"
"CTL-0079","Nalog i autentikacija","UI_CONTROL","src/app/(account)/nalog/reklamacije/reclamation-form.tsx:369","Input: Input bez statičkog labela","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/app/(account)/nalog/reklamacije/reclamation-form.tsx","Stranica koja renderuje komponentu","PARTIAL","P2","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","Browser interaction + keyboard/focus + error state"
"CTL-0080","Nalog i autentikacija","UI_CONTROL","src/app/(account)/nalog/reklamacije/reclamation-form.tsx:383","Input: Input bez statičkog labela","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/app/(account)/nalog/reklamacije/reclamation-form.tsx","Stranica koja renderuje komponentu","PARTIAL","P2","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","Browser interaction + keyboard/focus + error state"
"CTL-0081","Nalog i autentikacija","UI_CONTROL","src/app/(account)/nalog/reklamacije/reclamation-form.tsx:401","input: radio","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/app/(account)/nalog/reklamacije/reclamation-form.tsx","Stranica koja renderuje komponentu","PARTIAL","P2","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","Browser interaction + keyboard/focus + error state"
"CTL-0082","Nalog i autentikacija","UI_CONTROL","src/app/(account)/nalog/reklamacije/reclamation-form.tsx:412","input: radio","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/app/(account)/nalog/reklamacije/reclamation-form.tsx","Stranica koja renderuje komponentu","PARTIAL","P2","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","Browser interaction + keyboard/focus + error state"
"CTL-0083","Nalog i autentikacija","UI_CONTROL","src/app/(account)/nalog/reklamacije/reclamation-form.tsx:430","Input: email","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/app/(account)/nalog/reklamacije/reclamation-form.tsx","Stranica koja renderuje komponentu","PARTIAL","P2","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","Browser interaction + keyboard/focus + error state"
"CTL-0084","Nalog i autentikacija","UI_CONTROL","src/app/(account)/nalog/reklamacije/reclamation-form.tsx:443","Input: tel","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/app/(account)/nalog/reklamacije/reclamation-form.tsx","Stranica koja renderuje komponentu","PARTIAL","P2","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","Browser interaction + keyboard/focus + error state"
"CTL-0085","Nalog i autentikacija","UI_CONTROL","src/app/(account)/nalog/reklamacije/reclamation-form.tsx:457","Textarea: Opišite nedostatak, oštećenje ili neusaglašenost sa opisom artikla.","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/app/(account)/nalog/reklamacije/reclamation-form.tsx","Stranica koja renderuje komponentu","PARTIAL","P2","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","Browser interaction + keyboard/focus + error state"
"CTL-0086","Nalog i autentikacija","UI_CONTROL","src/app/(account)/nalog/reklamacije/reclamation-form.tsx:498","button: button","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/app/(account)/nalog/reklamacije/reclamation-form.tsx","Stranica koja renderuje komponentu","PARTIAL","P2","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","Browser interaction + keyboard/focus + error state"
"CTL-0087","Nalog i autentikacija","UI_CONTROL","src/app/(account)/nalog/reklamacije/reclamation-form.tsx:509","button: button","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/app/(account)/nalog/reklamacije/reclamation-form.tsx","Stranica koja renderuje komponentu","PARTIAL","P2","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","Browser interaction + keyboard/focus + error state"
"CTL-0088","Nalog i autentikacija","UI_CONTROL","src/app/(account)/nalog/reklamacije/reclamation-form.tsx:518","input: file","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/app/(account)/nalog/reklamacije/reclamation-form.tsx","Stranica koja renderuje komponentu","PARTIAL","P2","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","Browser interaction + keyboard/focus + error state"
"CTL-0089","Nalog i autentikacija","UI_CONTROL","src/app/(account)/nalog/reklamacije/reclamation-form.tsx:537","Button: submit","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/app/(account)/nalog/reklamacije/reclamation-form.tsx","Stranica koja renderuje komponentu","PARTIAL","P2","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","Browser interaction + keyboard/focus + error state"
"CTL-0090","Javni storefront","UI_CONTROL","src/app/(content)/komentari/form.tsx:31","form: submit","Validacija, submit samo jednom, jasna success/error povratna informacija","src/app/(content)/komentari/form.tsx","Stranica koja renderuje komponentu","PARTIAL","P2","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","Browser interaction + keyboard/focus + error state"
"CTL-0091","Javni storefront","UI_CONTROL","src/app/(content)/komentari/form.tsx:35","Input: name","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/app/(content)/komentari/form.tsx","Stranica koja renderuje komponentu","PARTIAL","P2","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","Browser interaction + keyboard/focus + error state"
"CTL-0092","Javni storefront","UI_CONTROL","src/app/(content)/komentari/form.tsx:39","Input: email","Kontrola je dostupna tastaturom, izvršava akciju i prikazuje tačno stanje","src/app/(content)/komentari/form.tsx","Stranica koja renderuje komponentu","PARTIAL","P2","Statička kontrola inventarisana + build; direktan događaj/persistence nije zasebno dokazan","Jedan red predstavlja jednu statičku JSX definiciju; runtime mapiranja mogu proizvesti više instanci.","Browser interaction + keyboard/focus + error state"
